numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
1,2.424674375,2.26717308,1,0,0,0,0,0,7,14,-2.89042409
2,2.42159384,2.256511516,1,0,1,0,0,0,7,14,-3.386848172
3,2.425447538,2.255074552,1,0,2,0,0,0,7,14,-3.59830506
4,2.449077188,2.250965902,2,0,2,0,0,0,7,14,-3.374972487
5,2.463926667,2.267992138,2,0,3,0,0,0,7,14,-3.485103665
6,2.454897713,2.254377413,2,0,3,1,0,0,7,14,-3.667563254
7,2.457201304,2.259281747,2,0,3,2,0,0,7,14,-3.82955431
8,2.459575274,2.263926979,2,0,3,3,0,0,7,14,-3.906089426
9,2.462054376,2.261858166,2,1,3,3,0,0,7,14,-3.919891639
10,2.456394286,2.242937946,2,1,3,4,0,0,7,14,-3.974710603
11,2.465168979,2.245815644,2,1,4,4,0,0,7,14,-3.959640207
12,2.474445148,2.230994288,2,1,5,4,0,0,7,14,-4.011148928
13,2.487751766,2.250499089,2,1,6,4,0,0,7,14,-4.052635535
14,2.48605366,2.250447719,3,1,6,4,0,0,7,14,-3.980111225
15,2.502929457,2.287692157,3,1,6,5,0,0,7,14,-3.945869191
16,2.507298723,2.286350791,2,2,6,6,0,0,7,14,-4.117355022
1,2.431844514,2.25579752,0,0,1,0,0,0,7,14,-4.225183498
2,2.449946622,2.233704522,0,0,2,0,0,0,7,14,-4.286723633
3,2.452527539,2.240638659,0,0,3,0,0,0,7,14,-4.174719009
4,2.479271268,2.24943783,0,0,2,2,0,0,7,14,-4.341807964
5,2.472672686,2.251757377,0,1,3,1,0,0,7,14,-4.269474015
6,2.475306228,2.253915261,0,2,3,1,0,0,7,14,-4.208830433
7,2.484969428,2.229219461,0,3,3,1,0,0,7,14,-4.215134147
8,2.470980703,2.256178195,0,3,4,1,0,0,7,14,-4.241409242
9,2.472405668,2.276138765,0,2,5,1,0,0,7,14,-4.264870449
10,2.495818534,2.304016411,0,2,5,2,1,0,7,14,-4.158082619
11,2.506439253,2.264863711,0,2,5,3,1,0,7,14,-4.233256973
12,2.511406083,2.283513414,0,3,6,1,1,0,7,14,-4.273629623
13,2.524238531,2.293414182,0,3,7,1,1,0,7,14,-4.244720044
14,2.542486589,2.267791519,0,2,9,2,1,0,7,14,-4.259948066
15,2.549308399,2.270575197,0,1,10,2,1,0,7,14,-4.2784511
16,2.542708985,2.26916945,0,1,12,2,1,0,7,14,-4.324235037
17,2.556915767,2.255608581,0,1,13,2,1,0,7,14,-4.333145064
18,2.56758505,2.250143313,1,1,13,2,1,0,7,14,-4.23443625
19,2.577295539,2.26460686,2,1,10,5,1,0,7,14,-4.249385544
20,2.572008063,2.279486757,3,1,9,6,1,0,7,14,-4.190889455
1,2.44031125,2.269810293,0,0,1,0,0,0,7,14,-4.157660325
2,2.449271795,2.259232146,1,0,1,0,0,0,7,14,-3.589027871
3,2.447507715,2.264229932,1,0,1,1,0,0,7,14,-3.797839147
4,2.442850707,2.262475786,2,0,1,1,0,0,7,14,-3.575897792
5,2.445889008,2.285050035,3,0,1,1,0,0,7,14,-3.406080936
6,2.468896745,2.299361213,3,0,1,1,1,0,7,14,-3.372094279
7,2.470062035,2.304060249,3,1,1,1,1,0,7,14,-3.49869948
8,2.488974376,2.28003515,3,1,2,1,1,0,7,14,-3.450659239
10,2.507848874,2.288198132,3,2,3,0,2,0,7,14,-3.761377364
11,2.510902646,2.292445316,4,2,3,0,2,0,7,14,-3.697608997
12,2.509475745,2.31551715,4,2,4,1,1,0,7,14,-3.8443582
13,2.540195156,2.313979353,4,2,5,1,1,0,7,14,-3.946346078
14,2.520400167,2.321170681,5,2,5,1,1,0,7,14,-3.831938129
15,2.513032076,2.308587046,5,2,6,1,0,0,7,14,-3.825256838
16,2.519568674,2.286083856,6,2,6,1,0,0,7,14,-3.740557605
17,2.508658363,2.294994844,6,2,7,1,0,0,7,14,-3.723822678
18,2.51895056,2.309468167,6,2,7,3,0,0,7,14,-3.756401661
19,2.526470799,2.297419543,6,2,6,4,1,0,7,14,-3.802601553
20,2.530817322,2.318917283,7,2,6,4,1,0,7,14,-3.761547004
21,2.541503655,2.332874036,6,2,8,4,1,0,7,14,-3.894044035
22,2.559852214,2.337457008,6,3,8,5,0,0,7,14,-3.900744578
1,2.440176882,2.252098191,0,0,1,0,0,0,7,14,-4.298698169
2,2.445674286,2.269310959,0,0,2,0,0,0,7,14,-4.253861446
3,2.441376803,2.275770663,0,0,3,0,0,0,7,14,-4.231141042
4,2.444844383,2.276159922,0,0,4,0,0,0,7,14,-4.32765439
5,2.456620751,2.275287728,0,0,5,0,0,0,7,14,-4.359437452
6,2.466819246,2.294226776,0,1,5,0,0,0,7,14,-4.265878711
7,2.449040994,2.271892982,0,2,5,0,0,0,7,14,-4.24900306
8,2.463135035,2.297140615,0,3,5,0,0,0,7,14,-4.196712191
9,2.483012438,2.320393632,0,2,5,2,0,0,7,14,-4.317765937
10,2.49307611,2.323274514,0,3,5,2,0,0,7,14,-4.266305851
11,2.487420972,2.299245996,0,3,6,2,0,0,7,14,-4.234870529
12,2.483649342,2.298012096,0,4,6,2,0,0,7,14,-4.207728297
13,2.502303266,2.299005249,0,4,6,2,1,0,7,14,-4.190887219
14,2.509814809,2.327591341,0,5,6,2,1,0,7,14,-4.199354787
15,2.498323968,2.32970266,0,6,6,3,0,0,7,14,-4.179574664
16,2.517529937,2.334719192,1,6,6,3,0,0,7,14,-4.103690107
17,2.511544719,2.323464106,1,6,7,3,0,0,7,14,-4.148050481
18,2.557936685,2.276543862,1,5,8,3,1,0,7,14,-4.209227019
1,2.434327783,2.261064879,0,0,1,0,0,0,7,14,-4.211741288
2,2.444602177,2.253386549,0,1,1,0,0,0,7,14,-4.058242764
3,2.469693545,2.257693344,0,1,2,0,0,0,7,14,-4.007893453
4,2.459942667,2.260285143,1,1,2,0,0,0,7,14,-3.723280497
5,2.48331839,2.245378022,1,1,3,0,0,0,7,14,-3.904667201
6,2.48708287,2.251868706,1,1,3,0,1,0,7,14,-4.020362554
7,2.468482737,2.241550057,1,1,3,1,1,0,7,14,-4.01962376
8,2.482169518,2.249579712,1,1,4,1,1,0,7,14,-4.037643968
9,2.486714194,2.272442118,1,2,4,1,1,0,7,14,-4.091920513
10,2.506547746,2.306817533,1,1,4,3,1,0,7,14,-4.182229236
11,2.482602507,2.276863104,1,1,5,3,1,0,7,14,-4.217414009
12,2.500781238,2.29954608,1,1,6,3,1,0,7,14,-4.229514116
13,2.524925676,2.29365024,2,1,7,2,1,0,7,14,-4.09648906
14,2.503114131,2.301315178,2,1,8,2,1,0,7,14,-4.091640325
15,2.524182467,2.301741806,2,2,6,4,1,0,7,14,-4.106038656
16,2.518670719,2.314792365,2,2,6,5,1,0,7,14,-4.146901754
17,2.550313655,2.28766467,2,1,9,4,1,0,7,14,-4.186714004
18,2.543951042,2.296354647,2,1,8,5,2,0,7,14,-4.163542569
19,2.571150684,2.288724629,2,1,10,4,2,0,7,14,-4.278758686
20,2.575842359,2.284608957,2,1,10,4,3,0,7,14,-4.274144055
21,2.578734555,2.288311787,2,2,10,4,3,0,7,14,-4.220581029
1,2.418405009,2.25600525,1,0,0,0,0,0,7,14,-2.831944554
2,2.424031563,2.253995275,1,0,1,0,0,0,7,14,-3.437933521
3,2.424682716,2.266952362,2,0,1,0,0,0,7,14,-3.275696777
4,2.440028719,2.285915199,2,0,1,1,0,0,7,14,-3.567894739
5,2.43891644,2.286624456,3,0,1,1,0,0,7,14,-3.418954646
6,2.435525563,2.310185047,4,0,1,1,0,0,7,14,-3.324538102
7,2.44493406,2.275524199,4,0,2,0,1,0,7,14,-3.460077062
8,2.442972144,2.254554462,3,1,3,0,1,0,7,14,-3.768068563
9,2.458811375,2.241636983,3,1,3,2,0,0,7,14,-3.771904704
10,2.467922824,2.272910612,3,2,3,1,1,0,7,14,-3.83762156
11,2.471179076,2.276370464,3,3,3,2,0,0,7,14,-3.832162055
12,2.484106538,2.26533765,4,2,3,3,0,0,7,14,-3.770718369
13,2.48844413,2.276658347,3,3,4,3,0,0,7,14,-3.941435866
14,2.493049101,2.297418669,3,3,5,3,0,0,7,14,-3.983018126
15,2.504031074,2.303383622,3,3,6,3,0,0,7,14,-4.030141851
16,2.524936157,2.298549118,3,3,7,3,0,0,7,14,-3.998405703
17,2.539720364,2.316310906,3,3,8,2,1,0,7,14,-3.965325304
1,2.418825371,2.261811054,1,0,0,0,0,0,7,14,-2.886926339
2,2.432610799,2.257346612,1,0,1,0,0,0,7,14,-3.459748492
3,2.423590153,2.251855765,1,0,2,0,0,0,7,14,-3.685713712
4,2.433808001,2.248516127,1,0,2,1,0,0,7,14,-3.856953544
5,2.435289154,2.274160788,1,0,3,1,0,0,7,14,-4.032845362
6,2.443298274,2.266329974,1,0,4,1,0,0,7,14,-4.148450964
7,2.441571575,2.261962371,1,0,5,1,0,0,7,14,-4.205618757
8,2.465292404,2.258579535,1,0,5,1,0,0,7,14,-4.156757872
9,2.460904834,2.250315746,1,0,6,2,0,0,7,14,-4.207085151
10,2.476146493,2.228873641,1,1,6,2,0,0,7,14,-4.189609799
11,2.474341797,2.248767785,1,1,7,2,0,0,7,14,-4.159523912
12,2.495755269,2.250410747,1,2,7,2,0,0,7,14,-4.132522574
13,2.50621529,2.291224555,1,2,8,2,0,0,7,14,-4.169623457
14,2.498415329,2.251504008,1,3,8,2,0,0,7,14,-4.178728938
15,2.529042546,2.263128661,1,3,9,2,0,0,7,14,-4.238100326
16,2.526247571,2.256953915,1,3,10,2,0,0,7,14,-4.30039267
17,2.540858356,2.262364183,1,3,10,3,0,0,7,14,-4.275654151
1,2.426459577,2.266662784,0,0,1,0,0,0,7,14,-4.092085282
2,2.431902748,2.257660412,1,0,1,0,0,0,7,14,-3.596002207
3,2.438722458,2.267975116,1,0,1,1,0,0,7,14,-3.818433453
4,2.434196664,2.270873549,2,0,1,1,0,0,7,14,-3.569200575
5,2.452631465,2.287941687,3,0,1,1,0,0,7,14,-3.410528114
6,2.453618542,2.288054616,3,1,1,1,0,0,7,14,-3.534328729
7,2.447808074,2.28472885,3,1,2,1,0,0,7,14,-3.618667128
8,2.448755059,2.288124326,3,1,2,2,0,0,7,14,-3.723003846
9,2.445147131,2.30008905,3,1,3,2,0,0,7,14,-3.750744685
10,2.476279376,2.326852253,2,2,4,2,0,0,7,14,-3.985591383
11,2.466315697,2.304513912,3,2,4,2,0,0,7,14,-3.893930413
12,2.480011464,2.29468541,3,2,4,2,1,0,7,14,-3.898986828
13,2.478954506,2.311049974,3,3,4,2,1,0,7,14,-3.92637535
14,2.48160925,2.328965799,3,2,6,2,1,0,7,14,-3.986911446
15,2.497615663,2.332581871,3,3,6,2,1,0,7,14,-3.982536074
16,2.519972584,2.334784342,3,4,6,2,1,0,7,14,-4.007133412
17,2.516101579,2.287904856,4,4,6,1,2,0,7,14,-3.882679663
18,2.525815173,2.266081785,2,5,7,3,1,0,7,14,-4.117431318
19,2.542275991,2.285421129,1,4,10,3,1,0,7,14,-4.271998344
20,2.552293059,2.318600531,1,4,10,3,2,0,7,14,-4.296938636
1,2.437866232,2.292350419,0,0,1,0,0,0,7,14,-3.975429287
2,2.455586197,2.303476078,0,0,2,0,0,0,7,14,-4.109595434
3,2.455373972,2.280944586,1,0,2,0,0,0,7,14,-3.748990821
4,2.451457122,2.281732785,1,0,3,0,0,0,7,14,-3.853525373
5,2.430392555,2.287395324,2,0,3,0,0,0,7,14,-3.672982412
6,2.449824546,2.285339006,2,0,4,0,0,0,7,14,-3.801862824
7,2.448253543,2.275178491,2,0,4,1,0,0,7,14,-3.886664278
8,2.459389053,2.287507019,2,0,5,1,0,0,7,14,-3.913246922
9,2.468097635,2.277468723,2,0,6,1,0,0,7,14,-3.947543976
10,2.471128851,2.27431407,2,0,5,3,0,0,7,14,-3.997419848
11,2.501370671,2.284173429,2,0,5,3,1,0,7,14,-4.073070221
12,2.497749181,2.2708808,2,0,6,4,0,0,7,14,-4.048980056
13,2.516988671,2.277163558,2,0,8,3,0,0,7,14,-4.062982312
14,2.510652981,2.273881815,2,0,11,1,0,0,7,14,-4.160010705
15,2.53963383,2.291156817,2,1,11,1,0,0,7,14,-4.216123291
16,2.544054998,2.28356998,2,1,12,1,0,0,7,14,-4.211542728
17,2.54412531,2.284094881,2,1,13,1,0,0,7,14,-4.203635931
18,2.566904975,2.273622353,2,1,14,1,0,0,7,14,-4.208952699
19,2.571171232,2.274510629,3,1,14,1,0,0,7,14,-4.120054853
20,2.600086849,2.27334499,3,1,15,1,0,0,7,14,-4.134324627
21,2.589054273,2.322725177,3,1,16,1,0,0,7,14,-4.110602921
22,2.599345118,2.386865952,3,1,16,2,0,0,7,14,-4.138165083
23,2.618444643,2.446347977,4,1,15,3,0,0,7,14,-4.078806927
24,2.591851025,2.503175609,3,2,15,2,2,0,7,14,-4.200511441
1,2.427557918,2.259237441,0,0,1,0,0,0,7,14,-3.997707095
2,2.426247292,2.282903519,0,0,1,1,0,0,7,14,-4.199580758
3,2.434490474,2.267734823,1,0,1,1,0,0,7,14,-3.732341062
4,2.451235979,2.281983969,2,0,1,1,0,0,7,14,-3.508125073
5,2.434151071,2.298998397,2,0,1,2,0,0,7,14,-3.549630135
6,2.43618812,2.275699303,1,1,2,2,0,0,7,14,-3.991637559
7,2.446787799,2.267515254,1,1,2,3,0,0,7,14,-4.027360224
8,2.452932804,2.242319782,1,1,3,3,0,0,7,14,-4.091070478
9,2.459770336,2.248561247,2,1,3,3,0,0,7,14,-3.952678007
10,2.454869123,2.292419637,2,1,4,2,1,0,7,14,-4.013791245
11,2.463833273,2.29254345,3,1,4,2,1,0,7,14,-3.910402484
12,2.480560377,2.262117755,3,1,5,2,1,0,7,14,-3.956450603
13,2.496963994,2.232978162,2,2,4,3,2,0,7,14,-4.104719126
14,2.499167538,2.252781547,2,2,5,3,2,0,7,14,-4.125845575
15,2.508833525,2.227088286,2,2,6,3,2,0,7,14,-4.118600025
16,2.5254002,2.285989113,2,2,7,3,2,0,7,14,-4.110263053
17,2.531486235,2.278827868,3,2,6,4,2,0,7,14,-4.038006839
18,2.531353436,2.309862919,3,2,6,5,2,0,7,14,-4.011508577
19,2.546253837,2.279595937,3,1,7,6,2,0,7,14,-4.106113774
20,2.534469567,2.264900721,3,1,8,6,2,0,7,14,-4.163382386
21,2.544332694,2.270599182,3,2,8,6,2,0,7,14,-4.181218399
1,2.434237229,2.286725613,0,0,1,0,0,0,7,14,-3.830990532
2,2.449756506,2.297783325,0,0,2,0,0,0,7,14,-4.027452368
3,2.454988106,2.276136507,1,0,2,0,0,0,7,14,-3.757949637
4,2.457806452,2.272278529,2,0,2,0,0,0,7,14,-3.501191672
5,2.450931011,2.269573422,3,0,2,0,0,0,7,14,-3.370585157
6,2.45517706,2.260173277,3,1,2,0,0,0,7,14,-3.40483433
7,2.442501016,2.270623044,2,0,5,0,0,0,7,14,-3.836603111
8,2.451372838,2.264841668,3,0,5,0,0,0,7,14,-3.694540769
9,2.460389729,2.270398437,2,0,6,1,0,0,7,14,-3.95401186
10,2.470635522,2.305886868,2,0,6,2,0,0,7,14,-3.9597809
11,2.502424386,2.284234077,1,1,7,2,0,0,7,14,-4.149385062
12,2.504104607,2.292153303,1,1,7,3,0,0,7,14,-4.162398444
13,2.507337835,2.300643195,1,1,7,3,1,0,7,14,-4.167527187
14,2.502348734,2.324045871,1,1,8,3,1,0,7,14,-4.127894601
15,2.504145662,2.329687681,2,1,8,3,1,0,7,14,-4.045497226
16,2.511560548,2.271550553,2,1,8,4,1,0,7,14,-4.079041502
17,2.505508846,2.268921641,3,1,8,4,1,0,7,14,-3.998627475
18,2.519523639,2.286608809,3,2,8,4,1,0,7,14,-4.007217016
19,2.531715839,2.330441691,3,1,10,4,1,0,7,14,-4.074811499
20,2.535224479,2.329924834,3,2,10,3,2,0,7,14,-4.084058812
21,2.550491394,2.323491032,3,2,10,4,2,0,7,14,-4.107252887
1,2.415023129,2.272144213,1,0,0,0,0,0,7,14,-2.820925006
2,2.421482054,2.272372906,1,0,1,0,0,0,7,14,-3.042222445
3,2.424739266,2.259923404,2,0,1,0,0,0,7,14,-2.978001393
4,2.436436989,2.261062443,3,0,1,0,0,0,7,14,-2.953322896
5,2.452708281,2.263266576,3,0,2,0,0,0,7,14,-3.09457606
6,2.450162237,2.255110038,2,1,3,0,0,0,7,14,-3.608278321
7,2.461554228,2.255972082,2,1,3,1,0,0,7,14,-3.676993311
8,2.467484665,2.282629791,1,1,5,1,0,0,7,14,-4.022167896
9,2.475983965,2.290613871,1,1,6,1,0,0,7,14,-4.035160847
10,2.477977647,2.300202426,1,1,6,2,0,0,7,14,-3.977001824
11,2.496472664,2.309186174,1,1,7,2,0,0,7,14,-4.066242667
13,2.507275897,2.334034685,2,1,6,3,1,0,7,14,-4.073749565
14,2.516540812,2.320828479,2,1,6,4,1,0,7,14,-4.097721179
15,2.521785665,2.311855229,2,1,6,5,1,0,7,14,-4.115371509
16,2.5315872,2.314872849,2,1,8,4,1,0,7,14,-4.152046906
17,2.527205851,2.32034336,3,1,8,4,1,0,7,14,-4.04966265
18,2.533927369,2.318488936,2,2,7,6,1,0,7,14,-4.194736997
19,2.545577575,2.331852637,2,2,8,6,1,0,7,14,-4.241502151
1,2.434451591,2.28966091,0,0,1,0,0,0,7,14,-4.085585475
2,2.456839239,2.29644994,0,0,2,0,0,0,7,14,-4.074651585
3,2.466836019,2.325016479,0,0,3,0,0,0,7,14,-4.099466001
4,2.468989601,2.315678409,0,0,4,0,0,0,7,14,-4.158556641
5,2.468633284,2.331167288,1,0,4,0,0,0,7,14,-3.929464671
6,2.470938566,2.321218553,2,0,4,0,0,0,7,14,-3.693147324
7,2.475330187,2.315088618,2,0,5,0,0,0,7,14,-3.721339035
8,2.458620859,2.313792672,2,0,6,0,0,0,7,14,-3.8039218
9,2.4468712,2.318523462,3,0,6,0,0,0,7,14,-3.679025997
10,2.449910774,2.297007422,3,0,7,0,0,0,7,14,-3.79492583
11,2.4665225,2.311545308,3,1,7,0,0,0,7,14,-3.786295637
12,2.494787444,2.305187433,3,1,7,0,1,0,7,14,-3.755131128
14,2.516602533,2.282011118,3,1,7,2,1,0,7,14,-3.920226029
15,2.519688594,2.287107309,2,2,8,2,1,0,7,14,-3.99844269
16,2.518052651,2.286854166,2,3,8,2,1,0,7,14,-4.007740655
17,2.542452561,2.291656495,2,4,8,2,1,0,7,14,-4.059673794
18,2.5554713,2.330859878,2,4,9,3,0,0,7,14,-4.152387687
19,2.554955823,2.347227938,2,5,8,4,0,0,7,14,-4.15356001
20,2.548790149,2.33759803,3,5,8,4,0,0,7,14,-4.086471984
1,2.436672936,2.256749119,0,0,1,0,0,0,7,14,-4.303167057
2,2.44888025,2.277361853,0,0,2,0,0,0,7,14,-4.131235633
3,2.437404876,2.273071654,0,0,3,0,0,0,7,14,-4.116842751
4,2.433123642,2.258009777,0,0,4,0,0,0,7,14,-4.231587569
5,2.47383989,2.236619118,0,0,4,0,1,0,7,14,-4.343412654
6,2.482990468,2.264221618,0,0,5,0,1,0,7,14,-4.398940549
7,2.494792472,2.30107898,0,0,5,1,1,0,7,14,-4.375821426
8,2.475919847,2.303497054,0,1,5,1,1,0,7,14,-4.357119743
9,2.485426103,2.293752081,1,1,5,1,1,0,7,14,-4.17133835
10,2.472822526,2.295153316,2,1,5,1,1,0,7,14,-4.014885273
11,2.495814123,2.299599367,2,1,6,1,1,0,7,14,-4.099479156
12,2.490207756,2.302026066,2,1,6,1,2,0,7,14,-4.13628011
13,2.50485836,2.281892351,2,1,6,3,1,0,7,14,-4.037968293
14,2.52997892,2.28219311,2,2,6,3,1,0,7,14,-4.046960462
15,2.540105903,2.273313416,2,3,6,3,1,0,7,14,-4.046389206
16,2.552943374,2.274609314,2,3,7,3,1,0,7,14,-4.074618725
17,2.533576832,2.262494265,1,4,8,3,1,0,7,14,-4.273318696
18,2.551076162,2.283142537,1,4,9,3,1,0,7,14,-4.274116681
19,2.549653804,2.27758665,1,5,8,4,1,0,7,14,-4.239483183
20,2.56140939,2.280757367,1,3,10,3,2,0,7,14,-4.260234874
21,2.562670783,2.283102995,1,4,10,3,2,0,7,14,-4.236385527
22,2.573429243,2.302590561,2,4,10,3,1,0,7,14,-4.191637598
1,2.428153125,2.254908347,0,0,1,0,0,0,7,14,-4.057291721
2,2.431558415,2.253905035,0,0,2,0,0,0,7,14,-4.025427667
3,2.428452166,2.267955295,0,0,3,0,0,0,7,14,-4.199388364
4,2.437367864,2.250273352,0,0,4,0,0,0,7,14,-4.235312337
5,2.449920386,2.247558428,0,0,4,1,0,0,7,14,-4.305973895
7,2.464806696,2.294197744,0,1,5,1,0,0,7,14,-4.249363894
8,2.466927034,2.277708579,0,2,5,1,0,0,7,14,-4.277964969
9,2.473684633,2.279436617,0,2,6,1,0,0,7,14,-4.254884648
10,2.491944786,2.266958716,0,1,7,2,0,0,7,14,-4.331844615
11,2.500680015,2.276037917,1,1,7,2,0,0,7,14,-4.220899884
12,2.500992495,2.28136954,1,2,6,3,0,0,7,14,-4.255407936
13,2.494632119,2.285562684,1,2,7,3,0,0,7,14,-4.147886516
14,2.491932189,2.329468756,0,2,9,3,0,0,7,14,-4.352657561
15,2.50128148,2.317516073,0,2,10,3,0,0,7,14,-4.352521643
16,2.51404645,2.320431758,0,2,11,3,0,0,7,14,-4.333940952
17,2.530176895,2.320223443,1,2,11,3,0,0,7,14,-4.284543129
18,2.540370028,2.360434272,1,2,12,3,0,0,7,14,-4.282379823
19,2.545008928,2.358278507,1,2,12,4,0,0,7,14,-4.29362768
1,2.418793716,2.261128788,1,0,0,0,0,0,7,14,-2.885926514
2,2.424154305,2.256508404,1,0,1,0,0,0,7,14,-3.475245129
3,2.444858679,2.255916257,1,0,2,0,0,0,7,14,-3.43910329
4,2.447502859,2.261344979,2,0,2,0,0,0,7,14,-3.283607249
5,2.444350441,2.259071688,3,0,2,0,0,0,7,14,-3.186860177
6,2.436612837,2.287267897,3,0,2,1,0,0,7,14,-3.526514879
7,2.434823103,2.251505307,2,1,3,1,0,0,7,14,-3.842810869
8,2.441108679,2.250361083,2,1,3,2,0,0,7,14,-3.861349383
9,2.445937123,2.261939952,2,1,5,1,0,0,7,14,-3.942629207
10,2.45008696,2.260938552,1,2,6,1,0,0,7,14,-4.157240912
11,2.458122268,2.246000851,1,3,6,1,0,0,7,14,-4.138383941
12,2.462104968,2.260160347,2,2,7,1,0,0,7,14,-4.070663364
13,2.466621042,2.258939894,3,2,7,1,0,0,7,14,-3.983778423
14,2.471032747,2.269089626,3,2,8,1,0,0,7,14,-4.017027884
15,2.479096137,2.265400595,3,2,9,1,0,0,7,14,-4.010834494
16,2.488352154,2.259543707,3,2,10,1,0,0,7,14,-3.956828337
17,2.520490435,2.285560256,3,2,9,3,0,0,7,14,-4.023669154
18,2.536082867,2.292511227,3,2,11,2,0,0,7,14,-4.071352245
1,2.438467201,2.241249247,0,0,1,0,0,0,7,14,-4.227939259
2,2.435174113,2.237942021,0,0,2,0,0,0,7,14,-4.263681303
3,2.43560432,2.233189048,1,0,2,0,0,0,7,14,-3.735680346
4,2.45283461,2.222193994,1,0,3,0,0,0,7,14,-3.794871656
5,2.462195279,2.245343536,1,1,3,0,0,0,7,14,-3.877490688
6,2.466745561,2.246248808,2,1,3,0,0,0,7,14,-3.760270127
7,2.469305092,2.232840894,2,2,2,0,1,0,7,14,-3.718926122
8,2.484841996,2.290038463,2,2,3,1,0,0,7,14,-3.773208928
9,2.462448373,2.278552104,2,1,4,0,2,0,7,14,-3.928947107
10,2.481569501,2.284042404,2,1,4,1,2,0,7,14,-3.891111787
11,2.499524571,2.273959985,2,2,4,1,2,0,7,14,-3.868350742
12,2.489996441,2.299238568,2,2,4,2,2,0,7,14,-3.973805985
13,2.503666098,2.295024023,2,3,4,2,2,0,7,14,-3.946663507
14,2.520641436,2.267042164,2,3,4,3,2,0,7,14,-3.97868023
15,2.511293452,2.303181934,3,2,4,4,2,0,7,14,-3.970126662
16,2.510343999,2.30404389,4,2,4,5,1,0,7,14,-3.900610808
17,2.536092748,2.309276236,4,3,4,5,1,0,7,14,-3.920769943
18,2.547318048,2.322498899,4,3,5,5,1,0,7,14,-3.967619741
19,2.552100329,2.362216357,4,4,5,5,1,0,7,14,-3.971470693
1,2.435168276,2.298647007,0,0,1,0,0,0,7,14,-3.942783805
2,2.449994329,2.266097765,0,0,2,0,0,0,7,14,-4.076212837
3,2.449361416,2.265499784,1,0,2,0,0,0,7,14,-3.746106523
4,2.458120755,2.283899208,2,0,2,0,0,0,7,14,-3.543376125
5,2.454018957,2.28411154,3,0,2,0,0,0,7,14,-3.394440237
6,2.45336369,2.283402347,3,0,3,0,0,0,7,14,-3.564694503
7,2.472712476,2.282964155,3,0,4,0,0,0,7,14,-3.670566195
8,2.45700392,2.269557087,3,0,4,0,1,0,7,14,-3.692696836
9,2.459131512,2.273255659,4,0,4,0,1,0,7,14,-3.608758166
10,2.470190106,2.273080044,4,0,5,0,1,0,7,14,-3.692879152
11,2.500228299,2.265456997,3,0,6,1,1,0,7,14,-4.001285016
12,2.506229052,2.259338411,3,0,7,1,1,0,7,14,-4.011328049
13,2.503052353,2.248042766,4,0,6,3,0,0,7,14,-3.972935138
14,2.518721879,2.260654891,4,0,7,3,0,0,7,14,-4.001834809
15,2.522985232,2.278479686,4,0,6,5,0,0,7,14,-4.092127325
16,2.52715779,2.286617328,4,0,7,5,0,0,7,14,-4.07462738
17,2.542719358,2.280316784,4,0,9,4,0,0,7,14,-4.1147294
18,2.55718499,2.27527257,4,0,9,4,0,0,7,14,-4.129899908
19,2.552250649,2.2797022,4,0,8,5,0,0,7,14,-4.112172621
20,2.562230989,2.287879356,4,0,8,7,1,0,7,14,-4.150585887
1,2.427591915,2.296684854,1,0,0,0,0,0,7,14,-2.85882925
2,2.424791883,2.295073802,1,0,1,0,0,0,7,14,-3.386903298
3,2.428192148,2.275914044,1,0,2,0,0,0,7,14,-3.599148304
4,2.440741776,2.30477245,1,0,3,0,0,0,7,14,-3.860460357
5,2.44450893,2.300607199,2,0,3,0,0,0,7,14,-3.654183334
6,2.453056315,2.271052316,2,0,3,1,0,0,7,14,-3.765030275
7,2.452973021,2.284775231,2,1,3,1,0,0,7,14,-3.809099512
8,2.46839954,2.296838079,2,1,3,2,0,0,7,14,-3.821113857
9,2.468142845,2.26877206,2,1,3,3,0,0,7,14,-3.931292587
10,2.48309936,2.254809632,2,1,5,2,0,0,7,14,-3.916440468
11,2.481262225,2.251571412,3,1,5,2,0,0,7,14,-3.883581034
12,2.486774522,2.259396473,3,1,6,2,0,0,7,14,-3.94039843
13,2.495390029,2.233679251,3,1,8,1,0,0,7,14,-3.983858118
14,2.521536552,2.254188701,3,1,9,1,0,0,7,14,-3.997985172
15,2.515345533,2.255425537,3,2,9,1,0,0,7,14,-3.982238478
16,2.506237737,2.241467076,3,1,10,2,0,0,7,14,-4.094248787
1,2.43742023,2.293575466,0,0,1,0,0,0,7,14,-3.948187592
2,2.45563897,2.291098656,0,0,2,0,0,0,7,14,-4.109460212
3,2.455757906,2.281688661,1,0,2,0,0,0,7,14,-3.747956013
4,2.451929546,2.282179939,1,0,3,0,0,0,7,14,-3.853729787
5,2.437653251,2.287913908,2,0,3,0,0,0,7,14,-3.673551431
6,2.449956557,2.285850479,2,0,4,0,0,0,7,14,-3.80324159
7,2.452235592,2.290620267,2,0,5,0,0,0,7,14,-3.832616665
8,2.480317893,2.26449761,2,0,5,1,0,0,7,14,-3.862286136
9,2.4747411,2.279158788,3,0,5,1,0,0,7,14,-3.776578558
10,2.475568362,2.300114283,2,1,6,1,0,0,7,14,-3.874396428
