numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
9,2.480260139,2.27473855,0,0,3,5,1,0,6,12,-2.619887485
10,2.481696026,2.264397866,0,0,4,5,1,0,6,12,-2.574753158
11,2.492463019,2.266177517,0,0,2,6,3,0,6,12,-2.773767218
12,2.496564608,2.273497884,0,0,2,7,3,0,6,12,-2.801701984
1,2.442698436,2.260469795,0,0,0,1,0,0,6,12,-2.639531175
2,2.438212892,2.25368451,0,0,1,1,0,0,6,12,-2.447149654
3,2.437047312,2.252959863,0,0,2,1,0,0,6,12,-2.198067049
4,2.436382424,2.247942709,0,0,2,2,0,0,6,12,-2.337278716
5,2.446725272,2.250513419,0,0,3,2,0,0,6,12,-2.265555053
6,2.454073133,2.262526924,0,0,4,2,0,0,6,12,-2.179300133
7,2.462362988,2.266883493,0,0,5,2,0,0,6,12,-2.291939101
8,2.480855113,2.268429337,0,0,6,2,0,0,6,12,-2.360973826
9,2.477588179,2.263507434,0,0,5,4,0,0,6,12,-2.482817341
10,2.474958182,2.239003209,0,1,5,4,0,0,6,12,-2.417140523
11,2.48740408,2.256620041,0,1,5,4,1,0,6,12,-2.42386816
12,2.507740433,2.252229326,0,1,6,4,1,0,6,12,-2.435161066
1,2.45465501,2.251272474,0,0,0,1,0,0,6,12,-2.598111921
2,2.4589011,2.250423739,0,0,0,2,0,0,6,12,-2.575585494
3,2.45062643,2.249357149,0,0,1,2,0,0,6,12,-2.29775952
4,2.454556707,2.247660511,0,0,2,2,0,0,6,12,-2.226973827
5,2.464214716,2.263748704,0,0,3,2,0,0,6,12,-2.332308955
6,2.465637968,2.266487175,0,0,3,3,0,0,6,12,-2.41154753
7,2.482202485,2.273479822,0,0,3,4,0,0,6,12,-2.436059413
8,2.500207054,2.27264195,0,0,4,4,0,0,6,12,-2.439766857
9,2.51825174,2.267750416,0,0,3,5,1,0,6,12,-2.619675693
10,2.49913053,2.251307523,0,0,3,7,0,0,6,12,-2.665884833
1,2.442616017,2.256720059,0,0,1,0,0,0,6,12,-2.141879919
2,2.445877619,2.256566377,0,0,1,1,0,0,6,12,-2.292404028
3,2.452713355,2.253313132,0,0,2,1,0,0,6,12,-2.244613218
4,2.474817595,2.274592535,0,0,3,1,0,0,6,12,-2.259436547
5,2.492120518,2.269356126,0,0,4,1,0,0,6,12,-2.261418243
6,2.468668613,2.253133227,0,0,2,3,1,0,6,12,-2.521526222
7,2.489431324,2.249041321,0,0,2,3,2,0,6,12,-2.587639989
8,2.482190378,2.265684229,0,0,1,6,1,0,6,12,-2.801648246
9,2.506475095,2.266054878,0,1,1,6,1,0,6,12,-2.652956036
10,2.504956767,2.27583176,0,1,1,6,2,0,6,12,-2.767787329
1,2.441180748,2.260931176,0,0,0,1,0,0,6,12,-2.640662775
2,2.43800596,2.252925427,0,0,1,1,0,0,6,12,-2.450025697
3,2.444186158,2.252699587,0,0,2,1,0,0,6,12,-2.20392878
4,2.449540164,2.254607816,0,1,2,1,0,0,6,12,-2.061991781
5,2.475687986,2.273358023,0,1,0,3,1,0,6,12,-2.581206113
6,2.46542089,2.277963811,0,1,0,4,1,0,6,12,-2.712227436
7,2.473216652,2.280996323,0,0,2,4,1,0,6,12,-2.764737769
8,2.47904627,2.284859846,0,0,3,4,1,0,6,12,-2.732300473
9,2.487389605,2.286795253,0,0,4,4,1,0,6,12,-2.704799051
10,2.483751935,2.29799502,0,0,4,5,1,0,6,12,-2.733272825
11,2.487256667,2.307823543,0,0,4,6,1,0,6,12,-2.689133602
12,2.49604523,2.294568743,0,0,5,6,1,0,6,12,-2.636078897
13,2.490811745,2.271166319,0,0,4,8,1,0,6,12,-2.671219927
14,2.501763997,2.28720457,0,0,5,7,2,0,6,12,-2.646465803
1,2.461098286,2.250239535,0,0,0,1,0,0,6,12,-2.613356548
2,2.464643059,2.24908771,0,0,0,2,0,0,6,12,-2.548412764
3,2.455940212,2.251417509,0,0,0,3,0,0,6,12,-2.59266307
4,2.452018501,2.26667411,0,0,1,3,0,0,6,12,-2.484241994
5,2.464987478,2.278130336,0,0,2,3,0,0,6,12,-2.50389964
6,2.475357139,2.273234103,0,0,2,4,0,0,6,12,-2.591722926
7,2.480939502,2.271843917,0,1,2,4,0,0,6,12,-2.489059643
8,2.475999238,2.281762365,0,0,2,6,0,0,6,12,-2.80758176
9,2.483644931,2.315580792,0,0,2,7,0,0,6,12,-2.840856488
10,2.479569671,2.257853866,0,0,2,8,0,0,6,12,-2.799652229
11,2.51391242,2.276860658,0,0,2,9,0,0,6,12,-2.863467211
1,2.440648612,2.286453524,0,0,0,1,0,0,6,12,-2.552247553
2,2.438629435,2.261827982,0,0,1,1,0,0,6,12,-2.44557214
3,2.437681589,2.254834973,0,0,2,1,0,0,6,12,-2.209550912
4,2.448447348,2.253335878,0,0,3,1,0,0,6,12,-2.148942412
5,2.457192509,2.257428584,0,0,4,1,0,0,6,12,-2.207308445
6,2.466964571,2.24500273,0,0,5,1,0,0,6,12,-2.263896142
7,2.473802403,2.240115758,0,0,6,1,0,0,6,12,-2.268162623
8,2.483729125,2.275256059,0,0,7,0,1,0,6,12,-2.308780017
9,2.490510139,2.289959224,0,0,6,3,0,0,6,12,-2.467763261
10,2.494980618,2.28441773,0,0,6,3,1,0,6,12,-2.58813787
1,2.45161853,2.227358014,0,0,0,1,0,0,6,12,-2.700914445
2,2.447369668,2.278420221,0,0,0,1,1,0,6,12,-2.765062264
3,2.478495209,2.26084909,0,0,0,2,1,0,6,12,-2.746120133
4,2.465938238,2.260112306,0,0,1,2,1,0,6,12,-2.506431822
5,2.452904086,2.271855036,0,0,1,2,2,0,6,12,-2.577779403
6,2.467241993,2.281047023,0,0,2,2,2,0,6,12,-2.568422184
7,2.479656492,2.300960262,0,0,3,3,1,0,6,12,-2.53692119
8,2.491871871,2.313504408,0,0,3,3,2,0,6,12,-2.660079929
1,2.4599791,2.237640546,0,0,1,0,0,0,6,12,-2.43199478
2,2.443603387,2.232339736,0,0,1,1,0,0,6,12,-2.587238736
3,2.447671118,2.244526793,0,0,2,1,0,0,6,12,-2.515818797
4,2.451855594,2.275749987,0,0,2,2,0,0,6,12,-2.469514222
5,2.464739656,2.28195219,0,0,3,2,0,0,6,12,-2.469270106
6,2.457984227,2.264953445,0,0,4,2,0,0,6,12,-2.390803775
7,2.46836666,2.278950519,0,0,5,2,0,0,6,12,-2.374246949
8,2.471139509,2.275173783,0,0,4,2,2,0,6,12,-2.620799877
9,2.463413865,2.295806476,0,0,2,4,3,0,6,12,-2.821305348
10,2.492727162,2.270277621,0,0,2,5,3,0,6,12,-2.819705495
11,2.491451161,2.305308137,0,0,2,6,3,0,6,12,-2.881266464
1,2.443556499,2.254893597,0,0,1,0,0,0,6,12,-2.378614897
2,2.453755997,2.269920197,0,1,1,0,0,0,6,12,-1.976514194
3,2.456860442,2.249134144,0,1,2,0,0,0,6,12,-2.040072198
4,2.456749506,2.251605355,0,1,2,1,0,0,6,12,-2.130125011
5,2.463046171,2.236995936,0,1,2,2,0,0,6,12,-2.33908702
6,2.470757106,2.264943803,0,1,3,2,0,0,6,12,-2.402423583
7,2.466443998,2.296693192,0,1,3,2,1,0,6,12,-2.518409838
8,2.466583408,2.32158944,0,1,3,3,1,0,6,12,-2.544327002
9,2.490501825,2.30201465,0,1,3,4,1,0,6,12,-2.568711131
10,2.485348125,2.297042065,0,1,4,4,1,0,6,12,-2.580330861
1,2.441694767,2.263379366,0,0,0,1,0,0,6,12,-2.629820962
2,2.445173977,2.253900949,0,0,1,1,0,0,6,12,-2.447503218
3,2.451304455,2.251708709,0,0,2,1,0,0,6,12,-2.20613078
4,2.456417714,2.254771352,0,1,2,1,0,0,6,12,-2.062589393
5,2.475999638,2.273679399,0,1,0,3,1,0,6,12,-2.581017895
6,2.465956625,2.293106692,0,1,0,4,1,0,6,12,-2.715476011
7,2.473606094,2.274606252,0,1,1,4,1,0,6,12,-2.645647171
8,2.479854748,2.291857569,0,0,3,4,1,0,6,12,-2.682689188
9,2.488036011,2.303977035,0,0,4,4,1,0,6,12,-2.616835203
10,2.476994838,2.275603411,0,0,3,4,2,0,6,12,-2.809137849
11,2.491096641,2.266114876,0,0,4,5,2,0,6,12,-2.778298217
12,2.499545848,2.265036576,0,0,5,5,2,0,6,12,-2.76935118
13,2.526075337,2.274419357,0,0,6,5,2,0,6,12,-2.773005477
1,2.453522487,2.251268566,0,0,1,0,0,0,6,12,-2.210103666
2,2.435664341,2.25684122,0,0,1,1,0,0,6,12,-2.445770384
3,2.437737553,2.23280839,0,0,2,1,0,0,6,12,-2.462523933
4,2.434725224,2.239689763,0,0,3,1,0,0,6,12,-2.39827604
5,2.432848207,2.257641916,0,0,3,2,0,0,6,12,-2.434668514
6,2.438971291,2.287945579,0,0,4,2,0,0,6,12,-2.453185178
7,2.468915524,2.289495008,0,0,3,3,1,0,6,12,-2.63257081
8,2.463349711,2.255991206,0,0,2,5,0,0,6,12,-2.702146367
9,2.480804469,2.281433372,0,0,2,6,0,0,6,12,-2.745929386
10,2.491329998,2.267808381,0,0,3,6,0,0,6,12,-2.722693432
1,2.462450289,2.251457048,0,0,0,1,0,0,6,12,-2.632921121
2,2.466395625,2.245061897,0,0,0,2,0,0,6,12,-2.60959848
3,2.45774941,2.248273085,0,0,1,2,0,0,6,12,-2.295756849
4,2.462535861,2.245834581,0,0,2,2,0,0,6,12,-2.228858976
5,2.464379834,2.262220066,0,0,3,2,0,0,6,12,-2.327429713
6,2.458587694,2.270317757,0,0,4,2,0,0,6,12,-2.317247493
7,2.477683477,2.271003454,0,0,5,2,0,0,6,12,-2.378147848
8,2.485855102,2.271208493,0,0,4,4,0,0,6,12,-2.434771723
9,2.485145922,2.268504908,0,0,5,3,1,0,6,12,-2.417528876
10,2.488400739,2.29733391,0,0,4,6,0,0,6,12,-2.586623103
11,2.491066086,2.292523203,0,0,4,6,1,0,6,12,-2.587991966
12,2.515229408,2.299220923,0,0,2,7,3,0,6,12,-2.808402366
1,2.427302094,2.264158253,0,0,0,1,0,0,6,12,-2.574909711
2,2.445600626,2.252415613,0,0,1,1,0,0,6,12,-2.496972382
3,2.4446814,2.233291021,0,0,2,1,0,0,6,12,-2.501697879
4,2.44831728,2.228199053,0,1,2,1,0,0,6,12,-2.254241315
5,2.458452574,2.263319173,0,0,4,1,0,0,6,12,-2.317762581
6,2.463008839,2.257652942,0,0,5,1,0,0,6,12,-2.345793706
7,2.461069589,2.280858432,0,0,4,3,0,0,6,12,-2.54082159
8,2.489088864,2.287703693,0,0,4,2,1,0,6,12,-2.707788481
9,2.498143211,2.281225561,0,0,2,5,1,0,6,12,-2.803957726
10,2.482423526,2.322925429,0,0,4,4,1,0,6,12,-2.723388286
11,2.498315677,2.331810856,0,0,2,7,2,0,6,12,-2.896000434
12,2.502713417,2.341196106,0,0,2,7,2,0,6,12,-2.937418664
1,2.442355397,2.256714913,0,0,1,0,0,0,6,12,-2.123433217
2,2.445190353,2.256511966,0,0,1,1,0,0,6,12,-2.265074428
3,2.46163347,2.270926127,0,0,2,1,0,0,6,12,-2.336228486
4,2.46823604,2.264581612,0,0,3,1,0,0,6,12,-2.270357061
5,2.477721249,2.300572317,0,0,1,4,0,0,6,12,-2.635159562
6,2.476553325,2.263998518,0,0,1,4,1,0,6,12,-2.676515275
7,2.496837991,2.282457559,0,0,2,4,1,0,6,12,-2.654801676
8,2.514197015,2.286713485,0,0,3,5,0,0,6,12,-2.695349588
9,2.514408497,2.294191206,0,0,4,5,0,0,6,12,-2.699675416
10,2.503185159,2.293491393,0,0,5,5,0,0,6,12,-2.645772296
11,2.505256164,2.268215692,0,0,5,4,1,0,6,12,-2.761194991
1,2.441589498,2.261524305,0,0,0,1,0,0,6,12,-2.654577683
2,2.438251628,2.250933086,0,0,1,1,0,0,6,12,-2.455152396
3,2.45113022,2.251696695,0,0,2,1,0,0,6,12,-2.205843743
4,2.449568335,2.254186996,0,1,2,1,0,0,6,12,-2.063167317
5,2.475669897,2.27333621,0,1,0,3,1,0,6,12,-2.581174131
6,2.465501378,2.278086565,0,1,0,4,1,0,6,12,-2.714226538
7,2.472992325,2.281402473,0,0,2,4,1,0,6,12,-2.766491643
8,2.479293548,2.282665212,0,0,3,4,1,0,6,12,-2.731033265
9,2.486803009,2.285310077,0,0,4,4,1,0,6,12,-2.698637262
10,2.483414001,2.298059483,0,0,4,5,1,0,6,12,-2.730179602
11,2.487384859,2.307704813,0,0,4,6,1,0,6,12,-2.689179115
12,2.496151652,2.294506834,0,0,5,6,1,0,6,12,-2.635854702
13,2.490765012,2.270984179,0,0,4,8,1,0,6,12,-2.670516808
14,2.502093992,2.286883823,0,0,5,7,2,0,6,12,-2.646977808
1,2.459156958,2.242802085,0,0,0,0,1,0,6,12,-2.768386527
2,2.453341079,2.268969286,0,0,0,1,1,0,6,12,-2.802426426
3,2.460498231,2.281438252,0,0,1,1,1,0,6,12,-2.551293149
4,2.468885217,2.270617716,0,0,1,2,1,0,6,12,-2.734918009
5,2.480909965,2.275515929,0,0,2,2,1,0,6,12,-2.598369327
6,2.483448005,2.272282178,0,1,2,3,0,0,6,12,-2.453311021
7,2.474829634,2.283879222,0,0,3,4,0,0,6,12,-2.694110847
8,2.493306871,2.304862235,0,0,4,4,0,0,6,12,-2.704435357
9,2.489858813,2.31637504,0,0,5,4,0,0,6,12,-2.669755287
10,2.49565155,2.299578362,0,0,5,3,1,0,6,12,-2.69788579
11,2.506662625,2.307540639,0,0,6,3,2,0,6,12,-2.732704676
1,2.436859287,2.280079167,0,0,1,0,0,0,6,12,-2.334555306
2,2.453370709,2.284456597,0,0,2,0,0,0,6,12,-2.221665748
3,2.443546287,2.277637884,0,0,3,0,0,0,6,12,-2.202356993
4,2.459259364,2.275241378,0,0,3,0,1,0,6,12,-2.490802664
5,2.462650605,2.285989969,0,0,2,2,1,0,6,12,-2.628956204
6,2.469762312,2.269828584,0,0,2,2,2,0,6,12,-2.693149974
7,2.472747799,2.277834433,0,1,2,2,2,0,6,12,-2.577683009
8,2.482673788,2.290794132,0,2,2,2,2,0,6,12,-2.47359236
9,2.494921564,2.284452122,0,1,3,2,2,0,6,12,-2.693439338
10,2.505919173,2.300284642,0,1,4,2,2,0,6,12,-2.688738971
11,2.508736822,2.313020432,0,1,3,3,3,0,6,12,-2.779407
1,2.453070384,2.27038194,0,0,1,0,0,0,6,12,-2.182693827
2,2.435070986,2.258747267,0,0,1,1,0,0,6,12,-2.435576898
3,2.442907477,2.255745767,0,1,1,1,0,0,6,12,-2.156523775
4,2.44511377,2.261768738,0,0,3,1,0,0,6,12,-2.389073471
5,2.442175665,2.26404086,0,0,3,2,0,0,6,12,-2.444507815
6,2.460317227,2.258381518,0,0,3,3,0,0,6,12,-2.440339811
7,2.46343272,2.260182563,0,0,3,4,0,0,6,12,-2.444195962
8,2.497004301,2.247701492,0,0,3,3,2,0,6,12,-2.62145468
9,2.481120705,2.23744981,0,0,4,3,2,0,6,12,-2.573326438
10,2.49329093,2.279062947,0,0,3,5,2,0,6,12,-2.766112105
11,2.4994974,2.273732417,0,0,3,5,3,0,6,12,-2.825606061
1,2.429294222,2.278566587,0,0,1,0,0,0,6,12,-2.32538685
2,2.441975726,2.287029372,0,0,2,0,0,0,6,12,-2.347620213
3,2.438465807,2.283645736,0,0,3,0,0,0,6,12,-2.229753326
4,2.458279649,2.28052905,0,0,3,1,0,0,6,12,-2.454605376
5,2.460958654,2.268476771,0,0,4,1,0,0,6,12,-2.419769233
6,2.473947184,2.265069257,0,0,5,0,1,0,6,12,-2.409842816
7,2.484140063,2.268641918,0,0,4,2,1,0,6,12,-2.581958348
8,2.486046026,2.265325338,0,0,5,2,1,0,6,12,-2.523877109
9,2.484210253,2.250905988,0,0,5,2,2,0,6,12,-2.659343527
10,2.498819269,2.259397235,0,0,5,2,3,0,6,12,-2.719000687
11,2.491860141,2.2555225,0,0,3,5,3,0,6,12,-2.838147521
12,2.508107353,2.259511001,0,0,4,5,3,0,6,12,-2.827005495
1,2.460076794,2.266337679,0,0,1,0,0,0,6,12,-2.297651792
2,2.465247146,2.23732615,0,0,2,0,0,0,6,12,-2.27429612
3,2.444205875,2.245480685,0,0,2,1,0,0,6,12,-2.437337372
4,2.463206569,2.291930683,0,0,1,2,1,0,6,12,-2.668836131
5,2.458336841,2.270944168,0,0,2,1,2,0,6,12,-2.679206784
6,2.456414489,2.274446226,0,0,3,1,2,0,6,12,-2.752785016
7,2.456919027,2.270063357,0,0,3,1,3,0,6,12,-2.752816964
8,2.460942466,2.289747991,0,0,3,2,3,0,6,12,-2.754326279
9,2.479803122,2.275389349,0,0,2,2,4,0,6,12,-2.861821817
10,2.490704845,2.285693203,0,0,3,2,4,0,6,12,-2.826315169
11,2.492966053,2.288695093,0,0,4,2,4,0,6,12,-2.773689033
12,2.507361711,2.267177909,0,0,3,4,4,0,6,12,-2.905907756
1,2.436388734,2.274407947,0,0,1,0,0,0,6,12,-2.332495298
2,2.436670881,2.274907397,0,0,2,0,0,0,6,12,-2.191826616
3,2.441751668,2.263485886,0,0,3,0,0,0,6,12,-2.16604491
4,2.454732387,2.267966821,0,0,3,1,0,0,6,12,-2.337593264
5,2.460467169,2.270614149,0,0,4,0,1,0,6,12,-2.345812458
6,2.469650786,2.257782406,0,0,3,0,2,0,6,12,-2.59538895
7,2.49047452,2.281705825,0,0,4,0,3,0,6,12,-2.607907726
8,2.471288872,2.285637136,0,0,4,1,3,0,6,12,-2.733997503
9,2.489481816,2.276245595,0,0,5,1,3,0,6,12,-2.640067742
10,2.494327262,2.287949181,0,0,6,1,3,0,6,12,-2.650822246
11,2.498174475,2.268592034,0,0,4,4,3,0,6,12,-2.761835906
1,2.445842914,2.255979789,0,0,1,0,0,0,6,12,-2.03517169
2,2.463514187,2.2743629,0,0,2,0,0,0,6,12,-2.358010514
3,2.467851889,2.26860935,0,0,2,1,0,0,6,12,-2.281621496
4,2.471297979,2.272489274,0,0,3,0,0,0,6,12,-2.337977446
5,2.462451454,2.284954549,0,0,4,0,1,0,6,12,-2.380530413
6,2.467136778,2.284116053,0,0,4,1,0,0,6,12,-2.409427628
7,2.467268954,2.263429425,0,0,4,2,1,0,6,12,-2.500789657
8,2.473904865,2.266900664,0,0,4,2,1,0,6,12,-2.538947182
9,2.475090145,2.259198503,0,1,4,2,1,0,6,12,-2.414197064
10,2.478204385,2.269143337,0,1,2,4,1,0,6,12,-2.640991882
1,2.416940606,2.283161458,0,0,0,1,0,0,6,12,-2.605252067
2,2.447616508,2.286498517,0,0,1,1,0,0,6,12,-2.364107874
3,2.454276113,2.278544898,0,0,2,0,1,0,6,12,-2.399391796
4,2.439163127,2.289218377,0,0,0,3,1,0,6,12,-2.882320419
5,2.458020753,2.289653983,0,0,1,3,1,0,6,12,-2.76781868
6,2.477814103,2.272744646,0,0,2,3,1,0,6,12,-2.696987355
7,2.472128031,2.287467519,0,0,2,4,1,0,6,12,-2.684784052
8,2.457814036,2.283421009,0,0,1,4,3,0,6,12,-2.76365348
9,2.437604697,2.254082598,0,0,0,5,4,0,6,12,-2.841412337
10,2.458451948,2.23234555,0,0,1,6,3,0,6,12,-2.868630629
11,2.470345954,2.240832696,0,0,2,6,3,0,6,12,-2.806928984
12,2.472694511,2.240911207,0,0,3,5,4,0,6,12,-2.778578
1,2.446264735,2.267520813,0,0,1,0,0,0,6,12,-2.204795833
2,2.435531745,2.258985817,0,0,1,1,0,0,6,12,-2.434918319
3,2.445536052,2.262601851,0,0,1,2,0,0,6,12,-2.386888892
4,2.446250309,2.280397725,0,0,2,1,0,0,6,12,-2.3018979
5,2.457990222,2.282955924,0,0,3,1,1,0,6,12,-2.360683077
6,2.461611261,2.316781932,0,0,2,1,1,0,6,12,-2.71609292
7,2.45425881,2.323956379,0,0,2,2,1,0,6,12,-2.779415025
8,2.46983689,2.310329681,0,0,2,3,1,0,6,12,-2.78714867
9,2.478085697,2.314743732,0,0,2,4,1,0,6,12,-2.737551806
10,2.481687043,2.28833906,0,0,3,4,1,0,6,12,-2.698619149
11,2.484102632,2.299229299,0,0,2,5,3,0,6,12,-2.831130264
1,2.455950463,2.251927839,0,0,0,1,0,0,6,12,-2.632564808
2,2.466549875,2.24388938,0,0,0,2,0,0,6,12,-2.609199177
3,2.451105602,2.24792144,0,0,1,2,0,0,6,12,-2.296711323
4,2.455081043,2.263305775,0,0,2,2,0,0,6,12,-2.224179721
5,2.465222153,2.262804076,0,0,3,2,0,0,6,12,-2.332139592
6,2.458526358,2.27066272,0,0,4,2,0,0,6,12,-2.31349425
7,2.477391851,2.270941131,0,0,5,2,0,0,6,12,-2.374282858
8,2.486106723,2.270720056,0,0,4,4,0,0,6,12,-2.434014663
9,2.484164239,2.268296703,0,0,5,3,1,0,6,12,-2.414049826
10,2.50914829,2.289086103,0,0,6,3,1,0,6,12,-2.424838438
11,2.530726136,2.26247512,0,0,5,2,4,0,6,12,-2.683123566
12,2.51453871,2.252302695,0,0,6,2,3,0,6,12,-2.697047343
13,2.540196168,2.279838329,0,0,7,3,3,0,6,12,-2.695818148
1,2.434031816,2.281369245,0,0,1,0,0,0,6,12,-2.344225717
2,2.446684729,2.300077495,0,0,2,0,0,0,6,12,-2.257963573
3,2.45487483,2.287331946,0,0,3,0,0,0,6,12,-2.288172364
4,2.457773399,2.279642561,0,0,3,1,0,0,6,12,-2.466730327
5,2.462066703,2.239737453,0,0,4,1,0,0,6,12,-2.364221698
6,2.468946975,2.27325165,0,0,4,1,1,0,6,12,-2.42808638
7,2.471988902,2.265999624,0,0,5,1,1,0,6,12,-2.402692481
8,2.460696745,2.253794683,0,0,4,3,1,0,6,12,-2.598819872
9,2.47511154,2.262035748,0,0,4,5,0,0,6,12,-2.743475977
10,2.480648071,2.258948584,0,0,5,5,0,0,6,12,-2.705858479
11,2.50641875,2.244751573,0,0,5,6,0,0,6,12,-2.65261161
1,2.418511288,2.275459711,0,0,0,1,0,0,6,12,-2.764593724
2,2.425851002,2.251522438,0,0,1,1,0,0,6,12,-2.494535243
3,2.437286325,2.296393814,0,0,2,1,0,0,6,12,-2.502014709
4,2.446850043,2.258611515,0,1,1,2,0,0,6,12,-2.592671794
5,2.460524997,2.271109019,0,1,1,2,1,0,6,12,-2.68696809
6,2.461742689,2.263741711,0,1,2,3,0,0,6,12,-2.701306792
7,2.474350899,2.251987321,0,1,3,3,0,0,6,12,-2.703293921
8,2.485800244,2.280550551,0,1,3,3,1,0,6,12,-2.737220079
1,2.44991345,2.259653259,0,0,1,0,0,0,6,12,-2.200444737
2,2.447288298,2.242833921,0,0,1,1,0,0,6,12,-2.364352629
3,2.439552327,2.259054702,0,0,1,2,0,0,6,12,-2.503365511
4,2.446284552,2.265695678,0,0,1,3,0,0,6,12,-2.579872084
5,2.45961592,2.26021634,0,0,2,3,0,0,6,12,-2.492366486
6,2.459588129,2.268540256,0,0,3,2,0,0,6,12,-2.492350628
7,2.465034551,2.286030211,0,0,2,4,0,0,6,12,-2.706663653
8,2.49939542,2.313002994,0,0,3,4,1,0,6,12,-2.67898241
9,2.501505994,2.31698038,0,0,3,5,1,0,6,12,-2.618512559
10,2.505326566,2.303094071,0,0,3,4,3,0,6,12,-2.673331305
11,2.505037617,2.336543004,0,0,3,3,5,0,6,12,-2.773220634
12,2.516710136,2.349903799,0,0,4,3,5,0,6,12,-2.77091344
1,2.457253874,2.261688764,0,0,0,1,0,0,6,12,-2.627455363
2,2.459622916,2.268954981,0,0,0,2,0,0,6,12,-2.605033141
3,2.449806591,2.282732821,0,0,0,3,0,0,6,12,-2.604467272
4,2.472402837,2.28443505,0,0,1,3,0,0,6,12,-2.646122829
5,2.456822076,2.278975924,0,0,0,4,0,0,6,12,-2.861604274
6,2.454303147,2.270048755,0,0,0,5,0,0,6,12,-2.86968906
7,2.462713724,2.274062365,0,0,0,4,2,0,6,12,-2.918945087
8,2.471812722,2.273175166,0,0,0,6,2,0,6,12,-2.940948885
9,2.477274913,2.271610439,0,0,0,7,2,0,6,12,-2.950492094
10,2.495640731,2.27629431,0,0,1,6,2,0,6,12,-2.890467732
11,2.500889286,2.276590598,0,0,1,9,1,0,6,12,-2.859616368
1,2.441395242,2.255690302,0,0,1,0,0,0,6,12,-2.274915273
2,2.445514154,2.251329429,0,1,1,0,0,0,6,12,-1.922185403
3,2.441055109,2.252257076,0,1,1,1,0,0,6,12,-2.133747092
4,2.448619543,2.252825108,0,1,2,1,0,0,6,12,-2.037101542
5,2.45301581,2.268291402,0,1,3,1,0,0,6,12,-2.26233226
6,2.467781657,2.262235693,0,1,4,1,0,0,6,12,-2.286688344
7,2.475477415,2.282055304,0,1,3,3,0,0,6,12,-2.420058353
8,2.475855165,2.280359913,0,1,4,3,0,0,6,12,-2.41664956
9,2.483371279,2.270389154,0,1,4,4,0,0,6,12,-2.481110592
10,2.484057017,2.295107921,0,1,5,4,0,0,6,12,-2.533482916
11,2.487441871,2.31785507,0,1,2,5,2,0,6,12,-2.853858377
1,2.441770064,2.265096157,0,0,0,1,0,0,6,12,-2.521000059
2,2.439481564,2.261698862,0,0,1,1,0,0,6,12,-2.345587249
3,2.450791525,2.244454498,0,0,1,2,0,0,6,12,-2.493211012
4,2.450086022,2.261865251,0,1,1,2,0,0,6,12,-2.31725245
5,2.454706165,2.275220556,0,1,2,2,0,0,6,12,-2.285319142
6,2.483561387,2.287890798,0,1,3,2,0,0,6,12,-2.337869566
7,2.45934454,2.261579842,0,1,4,2,0,0,6,12,-2.275729594
8,2.46103408,2.283012526,0,2,4,2,0,0,6,12,-2.215193026
9,2.482909554,2.300048393,0,2,4,3,0,0,6,12,-2.296139432
10,2.487509543,2.287192725,0,2,5,2,1,0,6,12,-2.341514194
11,2.490530838,2.302767232,0,2,5,3,1,0,6,12,-2.465500484
12,2.490027988,2.306295913,0,1,4,4,2,0,6,12,-2.650851265
1,2.429599962,2.263388935,0,0,1,0,0,0,6,12,-2.177544341
2,2.443942402,2.264031391,0,0,2,0,0,0,6,12,-2.126373897
3,2.449066392,2.26667828,0,0,3,0,0,0,6,12,-2.126329389
4,2.448448504,2.281034376,0,0,4,0,0,0,6,12,-2.155988695
5,2.475255175,2.292649876,0,0,4,0,0,0,6,12,-2.347800159
6,2.473844137,2.28748982,0,0,5,0,0,0,6,12,-2.400074674
7,2.49127235,2.265950684,0,0,5,0,1,0,6,12,-2.563657325
8,2.491738187,2.269445043,0,0,4,2,2,0,6,12,-2.678399258
9,2.50850376,2.253311206,0,0,4,2,2,0,6,12,-2.761342687
10,2.488258839,2.273704567,0,0,5,2,2,0,6,12,-2.722448677
1,2.452794011,2.281429397,0,0,1,0,0,0,6,12,-1.9912033
2,2.456930597,2.274357993,0,0,2,0,0,0,6,12,-2.279923606
3,2.437641281,2.292644863,0,0,1,1,1,0,6,12,-2.607152804
4,2.450395097,2.270284636,0,0,2,2,0,0,6,12,-2.470368928
5,2.441857943,2.279349646,0,0,2,3,0,0,6,12,-2.540900695
6,2.454059118,2.287911698,0,0,3,3,0,0,6,12,-2.452173712
7,2.455926123,2.279394424,0,0,4,3,0,0,6,12,-2.479433988
8,2.486240029,2.283790077,0,0,4,2,1,0,6,12,-2.619877956
9,2.510557022,2.28082701,0,0,4,3,1,0,6,12,-2.750608374
10,2.473316746,2.281440543,0,0,1,6,2,0,6,12,-2.98664775
11,2.471814872,2.265915178,0,0,1,7,2,0,6,12,-2.938611249
12,2.479479702,2.259322911,0,1,1,7,2,0,6,12,-2.861231565
13,2.490411195,2.295909283,0,1,1,6,4,0,6,12,-2.885074943
1,2.43556746,2.257374544,0,0,1,0,0,0,6,12,-2.074236776
2,2.448441878,2.274245712,0,0,2,0,0,0,6,12,-2.09361267
